fecha,provincia,capital,latitud,longitud,temperatura_media_c,temperatura_maxima_c,temperatura_minima_c,precipitacion_mm,humedad_relativa_pct,velocidad_viento_ms,radiacion_solar_kwh_m2,anio,mes_num,dia,mes,estacion,amplitud_termica_c,dia_con_helada
2020-06-24,Puno,Puno,-15.8402,-70.0219,3.18,13.33,-3.51,0.0,36.12,5.0,21.33,2020,6,24,Junio,Invierno,16.84,Sí
2020-06-25,Puno,Puno,-15.8402,-70.0219,4.58,14.05,-3.5,0.01,37.3,2.47,21.57,2020,6,25,Junio,Invierno,17.55,Sí
2020-06-26,Puno,Puno,-15.8402,-70.0219,4.36,14.47,-2.49,0.0,41.28,3.8,21.1,2020,6,26,Junio,Invierno,16.96,Sí
2020-06-27,Puno,Puno,-15.8402,-70.0219,3.58,14.24,-3.75,0.01,34.65,3.08,21.45,2020,6,27,Junio,Invierno,17.990000000000002,Sí
2020-06-28,Puno,Puno,-15.8402,-70.0219,3.21,12.79,-2.86,0.02,33.71,3.92,20.89,2020,6,28,Junio,Invierno,15.649999999999999,Sí
2020-06-29,Puno,Puno,-15.8402,-70.0219,2.98,13.0,-3.35,0.0,32.35,3.55,21.18,2020,6,29,Junio,Invierno,16.35,Sí
2020-06-30,Puno,Puno,-15.8402,-70.0219,4.11,12.18,-3.02,0.0,29.01,2.89,21.89,2020,6,30,Junio,Invierno,15.2,Sí
2020-07-01,Puno,Puno,-15.8402,-70.0219,4.79,13.05,-2.61,0.0,29.76,2.13,21.63,2020,7,1,Julio,Invierno,15.66,Sí
2020-07-02,Puno,Puno,-15.8402,-70.0219,4.37,14.57,-3.58,0.0,28.52,2.37,21.76,2020,7,2,Julio,Invierno,18.15,Sí
2020-07-03,Puno,Puno,-15.8402,-70.0219,4.22,14.78,-3.71,0.0,28.39,2.36,21.54,2020,7,3,Julio,Invierno,18.49,Sí
2020-07-04,Puno,Puno,-15.8402,-70.0219,4.07,14.48,-3.57,0.0,34.89,3.68,21.44,2020,7,4,Julio,Invierno,18.05,Sí
2020-07-05,Puno,Puno,-15.8402,-70.0219,5.8,14.72,-1.84,0.0,55.07,3.33,20.48,2020,7,5,Julio,Invierno,16.560000000000002,Sí
2020-07-06,Puno,Puno,-15.8402,-70.0219,7.3,14.38,1.91,0.0,66.83,3.16,18.81,2020,7,6,Julio,Invierno,12.47,No
2020-07-07,Puno,Puno,-15.8402,-70.0219,4.45,14.45,-3.4,0.0,49.24,5.7,17.94,2020,7,7,Julio,Invierno,17.849999999999998,Sí
2020-07-08,Puno,Puno,-15.8402,-70.0219,2.44,12.23,-4.19,0.0,28.07,3.81,21.83,2020,7,8,Julio,Invierno,16.42,Sí
2020-07-09,Puno,Puno,-15.8402,-70.0219,4.23,10.7,-1.45,0.07,53.93,2.49,20.92,2020,7,9,Julio,Invierno,12.149999999999999,Sí
2020-07-10,Puno,Puno,-15.8402,-70.0219,4.6,13.19,-2.04,0.03,52.01,2.47,19.72,2020,7,10,Julio,Invierno,15.23,Sí
2020-07-11,Puno,Puno,-15.8402,-70.0219,5.08,13.74,-2.88,0.0,35.82,2.59,21.18,2020,7,11,Julio,Invierno,16.62,Sí
2020-07-12,Puno,Puno,-15.8402,-70.0219,6.53,14.63,0.36,0.0,32.94,1.81,20.61,2020,7,12,Julio,Invierno,14.270000000000001,No
2020-07-13,Puno,Puno,-15.8402,-70.0219,6.34,13.91,0.07,0.0,39.09,1.94,19.69,2020,7,13,Julio,Invierno,13.84,No
2020-07-14,Puno,Puno,-15.8402,-70.0219,4.99,9.89,1.08,0.0,78.65,2.88,19.69,2020,7,14,Julio,Invierno,8.81,No
2020-07-15,Puno,Puno,-15.8402,-70.0219,6.11,14.24,-1.04,0.0,50.4,2.17,21.37,2020,7,15,Julio,Invierno,15.280000000000001,Sí
2020-07-16,Puno,Puno,-15.8402,-70.0219,5.5,13.63,-1.01,0.0,44.17,2.99,21.64,2020,7,16,Julio,Invierno,14.64,Sí
2020-07-17,Puno,Puno,-15.8402,-70.0219,6.6,13.79,2.42,0.0,68.89,2.3,21.25,2020,7,17,Julio,Invierno,11.37,No
2020-07-18,Puno,Puno,-15.8402,-70.0219,7.49,15.2,2.12,0.0,60.52,2.22,21.26,2020,7,18,Julio,Invierno,13.079999999999998,No
2020-07-19,Puno,Puno,-15.8402,-70.0219,7.95,15.02,3.48,0.0,59.65,2.44,21.68,2020,7,19,Julio,Invierno,11.54,No
2020-07-20,Puno,Puno,-15.8402,-70.0219,7.85,14.45,4.04,0.0,64.29,2.81,21.83,2020,7,20,Julio,Invierno,10.41,No
2020-07-21,Puno,Puno,-15.8402,-70.0219,6.84,14.68,1.56,0.0,62.44,2.47,22.13,2020,7,21,Julio,Invierno,13.12,No
2020-07-22,Puno,Puno,-15.8402,-70.0219,7.24,15.33,0.39,0.0,49.33,2.07,21.91,2020,7,22,Julio,Invierno,14.94,No
2020-07-23,Puno,Puno,-15.8402,-70.0219,5.54,13.6,-1.95,0.0,34.79,5.03,19.68,2020,7,23,Julio,Invierno,15.549999999999999,Sí
2020-07-24,Puno,Puno,-15.8402,-70.0219,3.49,10.93,-1.47,0.0,30.9,4.45,21.49,2020,7,24,Julio,Invierno,12.4,Sí
2020-07-25,Puno,Puno,-15.8402,-70.0219,4.4,11.02,-0.58,0.0,44.98,2.55,21.8,2020,7,25,Julio,Invierno,11.6,Sí
2020-07-26,Puno,Puno,-15.8402,-70.0219,5.45,13.42,-2.03,0.0,45.53,1.59,22.77,2020,7,26,Julio,Invierno,15.45,Sí
2020-07-27,Puno,Puno,-15.8402,-70.0219,4.55,13.95,-3.16,0.0,28.19,2.38,23.5,2020,7,27,Julio,Invierno,17.11,Sí
2020-07-28,Puno,Puno,-15.8402,-70.0219,4.57,12.79,-1.4,0.0,39.7,2.59,23.22,2020,7,28,Julio,Invierno,14.19,Sí
2020-07-29,Puno,Puno,-15.8402,-70.0219,6.6,14.84,-0.26,0.0,59.28,1.99,22.77,2020,7,29,Julio,Invierno,15.1,Sí
2020-07-30,Puno,Puno,-15.8402,-70.0219,7.55,15.75,-0.82,0.0,35.38,1.79,22.83,2020,7,30,Julio,Invierno,16.57,Sí
2020-07-31,Puno,Puno,-15.8402,-70.0219,7.48,15.43,2.28,0.0,45.65,2.82,22.76,2020,7,31,Julio,Invierno,13.15,No
2020-08-01,Puno,Puno,-15.8402,-70.0219,7.27,14.65,2.83,0.0,64.36,2.48,23.02,2020,8,1,Agosto,Invierno,11.82,No
2020-08-02,Puno,Puno,-15.8402,-70.0219,7.61,15.57,1.87,0.0,63.57,3.18,23.23,2020,8,2,Agosto,Invierno,13.7,No
2020-08-03,Puno,Puno,-15.8402,-70.0219,7.25,15.27,2.84,0.0,66.03,3.07,23.35,2020,8,3,Agosto,Invierno,12.43,No
2020-08-04,Puno,Puno,-15.8402,-70.0219,7.84,15.88,1.4,0.0,53.0,2.58,23.22,2020,8,4,Agosto,Invierno,14.48,No
2020-08-05,Puno,Puno,-15.8402,-70.0219,6.7,14.11,0.24,0.0,42.81,3.04,23.65,2020,8,5,Agosto,Invierno,13.87,No
2020-08-06,Puno,Puno,-15.8402,-70.0219,6.72,14.17,1.33,0.0,55.37,2.9,23.96,2020,8,6,Agosto,Invierno,12.84,No
2020-08-07,Puno,Puno,-15.8402,-70.0219,5.86,13.1,0.47,0.0,59.08,2.85,23.62,2020,8,7,Agosto,Invierno,12.629999999999999,No
2020-08-08,Puno,Puno,-15.8402,-70.0219,6.68,14.33,0.34,0.0,49.01,3.09,23.69,2020,8,8,Agosto,Invierno,13.99,No
2020-08-09,Puno,Puno,-15.8402,-70.0219,7.34,14.64,2.01,0.0,53.13,2.1,23.18,2020,8,9,Agosto,Invierno,12.63,No
2020-08-10,Puno,Puno,-15.8402,-70.0219,7.43,14.96,-1.05,0.0,37.39,2.5,21.91,2020,8,10,Agosto,Invierno,16.01,Sí
2020-08-11,Puno,Puno,-15.8402,-70.0219,5.17,11.93,-0.07,0.01,47.45,3.63,19.4,2020,8,11,Agosto,Invierno,12.0,Sí
2020-08-12,Puno,Puno,-15.8402,-70.0219,4.47,14.54,-3.07,0.0,35.7,5.16,21.83,2020,8,12,Agosto,Invierno,17.61,Sí
2020-08-13,Puno,Puno,-15.8402,-70.0219,4.16,15.3,-4.03,0.0,34.6,5.49,24.53,2020,8,13,Agosto,Invierno,19.330000000000002,Sí
2020-08-14,Puno,Puno,-15.8402,-70.0219,3.92,14.98,-3.65,0.0,35.55,4.68,24.08,2020,8,14,Agosto,Invierno,18.63,Sí
2020-08-15,Puno,Puno,-15.8402,-70.0219,5.41,15.74,-3.15,0.0,41.77,4.7,22.21,2020,8,15,Agosto,Invierno,18.89,Sí
2020-08-16,Puno,Puno,-15.8402,-70.0219,6.68,16.1,-1.56,0.34,54.26,5.03,19.77,2020,8,16,Agosto,Invierno,17.66,Sí
2020-08-17,Puno,Puno,-15.8402,-70.0219,6.63,15.67,-1.34,0.04,58.49,5.69,23.17,2020,8,17,Agosto,Invierno,17.01,Sí
2020-08-18,Puno,Puno,-15.8402,-70.0219,6.11,15.98,-1.43,0.0,59.94,5.55,22.82,2020,8,18,Agosto,Invierno,17.41,Sí
2020-08-19,Puno,Puno,-15.8402,-70.0219,6.45,16.64,-2.47,0.0,54.67,5.1,22.97,2020,8,19,Agosto,Invierno,19.11,Sí
2020-08-20,Puno,Puno,-15.8402,-70.0219,7.29,15.26,-0.01,0.02,63.63,3.12,22.67,2020,8,20,Agosto,Invierno,15.27,Sí
2020-08-21,Puno,Puno,-15.8402,-70.0219,7.69,17.35,0.29,0.0,48.17,3.46,21.71,2020,8,21,Agosto,Invierno,17.060000000000002,No
2020-08-22,Puno,Puno,-15.8402,-70.0219,7.37,17.07,-1.22,0.0,46.3,2.94,23.15,2020,8,22,Agosto,Invierno,18.29,Sí
2020-08-23,Puno,Puno,-15.8402,-70.0219,8.2,16.97,-0.13,0.0,56.2,2.87,24.75,2020,8,23,Agosto,Invierno,17.099999999999998,Sí
2020-08-24,Puno,Puno,-15.8402,-70.0219,8.26,17.7,0.51,0.02,54.91,4.1,24.63,2020,8,24,Agosto,Invierno,17.189999999999998,No
2020-08-25,Puno,Puno,-15.8402,-70.0219,7.95,17.61,-1.11,0.06,58.32,3.42,23.34,2020,8,25,Agosto,Invierno,18.72,Sí
2020-08-26,Puno,Puno,-15.8402,-70.0219,8.54,17.07,0.67,0.0,61.76,4.15,25.18,2020,8,26,Agosto,Invierno,16.4,No
2020-08-27,Puno,Puno,-15.8402,-70.0219,8.71,17.17,0.52,0.0,62.26,3.56,24.87,2020,8,27,Agosto,Invierno,16.650000000000002,No
2020-08-28,Puno,Puno,-15.8402,-70.0219,10.18,16.53,5.22,0.0,60.21,2.03,23.73,2020,8,28,Agosto,Invierno,11.310000000000002,No
2020-08-29,Puno,Puno,-15.8402,-70.0219,9.52,16.23,4.52,0.0,59.34,3.81,23.37,2020,8,29,Agosto,Invierno,11.71,No
2020-08-30,Puno,Puno,-15.8402,-70.0219,8.24,15.11,3.62,0.0,65.86,5.68,24.25,2020,8,30,Agosto,Invierno,11.489999999999998,No
2020-08-31,Puno,Puno,-15.8402,-70.0219,7.71,14.92,1.85,0.0,60.39,5.83,20.62,2020,8,31,Agosto,Invierno,13.07,No
2020-09-01,Puno,Puno,-15.8402,-70.0219,8.51,15.8,1.88,0.0,65.28,4.36,18.9,2020,9,1,Septiembre,Primavera,13.920000000000002,No
2020-09-02,Puno,Puno,-15.8402,-70.0219,9.19,15.71,4.28,0.0,60.34,1.94,20.8,2020,9,2,Septiembre,Primavera,11.43,No
2020-09-03,Puno,Puno,-15.8402,-70.0219,9.19,16.13,4.33,0.0,58.3,2.93,23.45,2020,9,3,Septiembre,Primavera,11.799999999999999,No
2020-09-04,Puno,Puno,-15.8402,-70.0219,8.57,14.66,2.93,0.0,60.24,3.54,22.18,2020,9,4,Septiembre,Primavera,11.73,No
2020-09-05,Puno,Puno,-15.8402,-70.0219,9.39,16.36,4.69,0.0,63.37,2.99,23.16,2020,9,5,Septiembre,Primavera,11.669999999999998,No
2020-09-06,Puno,Puno,-15.8402,-70.0219,8.93,15.6,4.98,0.0,62.39,3.19,22.98,2020,9,6,Septiembre,Primavera,10.62,No
2020-09-07,Puno,Puno,-15.8402,-70.0219,8.42,15.79,3.29,0.28,60.51,2.99,16.32,2020,9,7,Septiembre,Primavera,12.5,No
2020-09-08,Puno,Puno,-15.8402,-70.0219,7.97,13.65,3.41,0.06,65.21,2.69,17.95,2020,9,8,Septiembre,Primavera,10.24,No
2020-09-09,Puno,Puno,-15.8402,-70.0219,9.29,16.59,4.39,0.0,61.32,3.28,22.03,2020,9,9,Septiembre,Primavera,12.2,No
2020-09-10,Puno,Puno,-15.8402,-70.0219,8.77,15.14,3.97,0.0,62.99,4.31,24.88,2020,9,10,Septiembre,Primavera,11.17,No
2020-09-11,Puno,Puno,-15.8402,-70.0219,7.73,13.48,4.07,0.0,68.63,3.12,23.06,2020,9,11,Septiembre,Primavera,9.41,No
2020-09-12,Puno,Puno,-15.8402,-70.0219,7.17,12.86,4.19,0.0,70.49,3.18,20.27,2020,9,12,Septiembre,Primavera,8.669999999999998,No
2020-09-13,Puno,Puno,-15.8402,-70.0219,7.43,14.19,2.09,0.3,64.65,2.22,20.65,2020,9,13,Septiembre,Primavera,12.1,No
2020-09-14,Puno,Puno,-15.8402,-70.0219,5.98,12.38,1.88,0.02,73.05,3.37,17.54,2020,9,14,Septiembre,Primavera,10.5,No
2020-09-15,Puno,Puno,-15.8402,-70.0219,7.65,14.65,3.17,0.28,66.43,3.05,15.84,2020,9,15,Septiembre,Primavera,11.48,No
2020-09-16,Puno,Puno,-15.8402,-70.0219,8.33,16.23,1.83,0.08,50.14,2.68,25.51,2020,9,16,Septiembre,Primavera,14.4,No
2020-09-17,Puno,Puno,-15.8402,-70.0219,7.6,15.47,1.55,0.66,62.42,3.02,21.7,2020,9,17,Septiembre,Primavera,13.92,No
2020-09-18,Puno,Puno,-15.8402,-70.0219,5.29,10.44,1.61,1.26,75.36,2.76,17.54,2020,9,18,Septiembre,Primavera,8.83,No
2020-09-19,Puno,Puno,-15.8402,-70.0219,7.64,14.87,1.04,0.0,60.4,3.04,24.7,2020,9,19,Septiembre,Primavera,13.829999999999998,No
2020-09-20,Puno,Puno,-15.8402,-70.0219,8.95,16.61,3.73,0.0,58.98,2.25,24.57,2020,9,20,Septiembre,Primavera,12.879999999999999,No
2020-09-21,Puno,Puno,-15.8402,-70.0219,7.89,18.71,-0.21,0.03,38.87,4.67,28.85,2020,9,21,Septiembre,Primavera,18.92,Sí
2020-09-22,Puno,Puno,-15.8402,-70.0219,6.52,16.06,-2.79,0.02,38.31,3.18,29.63,2020,9,22,Septiembre,Primavera,18.849999999999998,Sí
2020-09-23,Puno,Puno,-15.8402,-70.0219,7.0,14.59,1.41,0.01,56.29,4.72,28.7,2020,9,23,Septiembre,Primavera,13.18,No
2020-09-24,Puno,Puno,-15.8402,-70.0219,6.14,14.05,-0.27,0.0,46.98,4.02,29.23,2020,9,24,Septiembre,Primavera,14.32,Sí
2020-09-25,Puno,Puno,-15.8402,-70.0219,7.32,14.89,0.27,0.0,59.17,3.71,28.92,2020,9,25,Septiembre,Primavera,14.620000000000001,No
2020-09-26,Puno,Puno,-15.8402,-70.0219,9.07,16.81,2.35,0.0,45.96,2.56,28.66,2020,9,26,Septiembre,Primavera,14.459999999999999,No
2020-09-27,Puno,Puno,-15.8402,-70.0219,7.88,15.72,-0.32,0.0,51.76,4.17,28.04,2020,9,27,Septiembre,Primavera,16.04,Sí
2020-09-28,Puno,Puno,-15.8402,-70.0219,6.61,11.1,3.98,0.35,70.61,3.33,17.96,2020,9,28,Septiembre,Primavera,7.119999999999999,No
2020-09-29,Puno,Puno,-15.8402,-70.0219,7.2,14.6,1.43,0.17,68.3,2.81,17.88,2020,9,29,Septiembre,Primavera,13.17,No
2020-09-30,Puno,Puno,-15.8402,-70.0219,6.79,14.35,1.4,0.03,62.91,3.29,18.67,2020,9,30,Septiembre,Primavera,12.95,No
2020-10-01,Puno,Puno,-15.8402,-70.0219,8.01,14.56,1.03,0.0,56.98,4.13,19.63,2020,10,1,Octubre,Primavera,13.530000000000001,No
2020-10-02,Puno,Puno,-15.8402,-70.0219,8.87,14.31,4.37,0.0,68.0,5.16,20.78,2020,10,2,Octubre,Primavera,9.940000000000001,No
2020-10-03,Puno,Puno,-15.8402,-70.0219,8.6,14.72,3.96,0.0,63.86,5.56,24.9,2020,10,3,Octubre,Primavera,10.760000000000002,No
2020-10-04,Puno,Puno,-15.8402,-70.0219,7.74,13.59,2.56,0.02,69.17,5.25,18.64,2020,10,4,Octubre,Primavera,11.03,No
2020-10-05,Puno,Puno,-15.8402,-70.0219,8.76,16.04,4.26,0.04,64.6,5.36,25.44,2020,10,5,Octubre,Primavera,11.78,No
2020-10-06,Puno,Puno,-15.8402,-70.0219,8.67,13.95,4.19,0.02,64.83,4.28,26.47,2020,10,6,Octubre,Primavera,9.759999999999998,No
2020-10-07,Puno,Puno,-15.8402,-70.0219,8.2,14.49,3.4,0.0,70.09,5.36,21.99,2020,10,7,Octubre,Primavera,11.09,No
2020-10-08,Puno,Puno,-15.8402,-70.0219,9.34,15.88,4.77,0.0,63.26,4.62,24.72,2020,10,8,Octubre,Primavera,11.110000000000001,No
2020-10-09,Puno,Puno,-15.8402,-70.0219,10.15,16.78,5.59,0.0,60.49,3.91,28.38,2020,10,9,Octubre,Primavera,11.190000000000001,No
2020-10-10,Puno,Puno,-15.8402,-70.0219,9.45,14.9,5.18,0.0,63.61,2.92,23.83,2020,10,10,Octubre,Primavera,9.72,No
2020-10-11,Puno,Puno,-15.8402,-70.0219,8.71,14.08,4.47,6.7,64.59,3.59,24.61,2020,10,11,Octubre,Primavera,9.61,No
2020-10-12,Puno,Puno,-15.8402,-70.0219,8.16,14.27,4.48,0.95,67.28,4.65,18.91,2020,10,12,Octubre,Primavera,9.79,No
2020-10-13,Puno,Puno,-15.8402,-70.0219,8.07,14.41,3.32,1.76,67.36,4.04,19.49,2020,10,13,Octubre,Primavera,11.09,No
2020-10-14,Puno,Puno,-15.8402,-70.0219,6.91,12.79,1.92,2.15,71.2,4.11,15.39,2020,10,14,Octubre,Primavera,10.87,No
2020-10-15,Puno,Puno,-15.8402,-70.0219,8.28,13.94,4.14,0.08,68.3,5.6,17.88,2020,10,15,Octubre,Primavera,9.8,No
2020-10-16,Puno,Puno,-15.8402,-70.0219,7.39,12.65,3.38,0.3,68.86,3.41,17.53,2020,10,16,Octubre,Primavera,9.27,No
2020-10-17,Puno,Puno,-15.8402,-70.0219,9.26,15.51,4.33,0.21,58.4,2.44,24.32,2020,10,17,Octubre,Primavera,11.18,No
2020-10-18,Puno,Puno,-15.8402,-70.0219,8.89,16.41,2.81,0.47,55.91,3.36,23.87,2020,10,18,Octubre,Primavera,13.6,No
2020-10-19,Puno,Puno,-15.8402,-70.0219,8.88,14.18,2.84,0.17,57.51,3.29,25.17,2020,10,19,Octubre,Primavera,11.34,No
2020-10-20,Puno,Puno,-15.8402,-70.0219,8.81,14.17,4.81,0.12,64.25,4.73,25.35,2020,10,20,Octubre,Primavera,9.36,No
2020-10-21,Puno,Puno,-15.8402,-70.0219,8.87,14.9,3.96,0.44,65.67,4.17,20.31,2020,10,21,Octubre,Primavera,10.940000000000001,No
2020-10-22,Puno,Puno,-15.8402,-70.0219,9.59,16.6,3.11,2.58,57.63,2.36,20.21,2020,10,22,Octubre,Primavera,13.490000000000002,No
2020-10-23,Puno,Puno,-15.8402,-70.0219,9.65,16.91,2.51,0.16,53.6,4.08,24.87,2020,10,23,Octubre,Primavera,14.4,No
2020-10-24,Puno,Puno,-15.8402,-70.0219,10.6,17.73,2.79,0.0,41.86,3.43,28.35,2020,10,24,Octubre,Primavera,14.940000000000001,No
2020-10-25,Puno,Puno,-15.8402,-70.0219,9.48,14.41,4.79,0.0,52.59,3.58,26.3,2020,10,25,Octubre,Primavera,9.620000000000001,No
2020-10-26,Puno,Puno,-15.8402,-70.0219,11.43,18.68,5.9,0.02,55.87,4.83,27.94,2020,10,26,Octubre,Primavera,12.78,No
2020-10-27,Puno,Puno,-15.8402,-70.0219,10.5,20.19,1.64,0.05,48.24,4.31,30.26,2020,10,27,Octubre,Primavera,18.55,No
2020-10-28,Puno,Puno,-15.8402,-70.0219,8.07,18.82,-1.66,0.0,25.38,4.96,31.74,2020,10,28,Octubre,Primavera,20.48,Sí
2020-10-29,Puno,Puno,-15.8402,-70.0219,8.87,19.28,-1.22,0.03,32.51,2.67,31.89,2020,10,29,Octubre,Primavera,20.5,Sí
2020-10-30,Puno,Puno,-15.8402,-70.0219,9.24,18.19,2.21,0.01,51.82,1.65,24.98,2020,10,30,Octubre,Primavera,15.98,No
2020-10-31,Puno,Puno,-15.8402,-70.0219,10.19,17.41,4.06,0.0,59.93,3.22,25.87,2020,10,31,Octubre,Primavera,13.350000000000001,No
2020-11-01,Puno,Puno,-15.8402,-70.0219,11.29,20.65,4.05,0.0,44.56,1.43,28.48,2020,11,1,Noviembre,Primavera,16.599999999999998,No
2020-11-02,Puno,Puno,-15.8402,-70.0219,10.82,19.52,2.63,0.0,40.75,1.55,27.35,2020,11,2,Noviembre,Primavera,16.89,No
2020-11-03,Puno,Puno,-15.8402,-70.0219,10.27,17.1,5.58,0.0,61.8,5.0,28.3,2020,11,3,Noviembre,Primavera,11.520000000000001,No
2020-11-04,Puno,Puno,-15.8402,-70.0219,9.33,15.96,3.52,0.0,56.35,5.77,29.53,2020,11,4,Noviembre,Primavera,12.440000000000001,No
2020-11-05,Puno,Puno,-15.8402,-70.0219,9.55,16.77,2.7,0.0,50.09,4.08,30.38,2020,11,5,Noviembre,Primavera,14.07,No
2020-11-06,Puno,Puno,-15.8402,-70.0219,9.75,16.93,4.45,0.0,58.61,5.65,28.24,2020,11,6,Noviembre,Primavera,12.48,No
2020-11-07,Puno,Puno,-15.8402,-70.0219,9.17,16.12,4.95,0.0,64.45,6.34,29.2,2020,11,7,Noviembre,Primavera,11.170000000000002,No
2020-11-08,Puno,Puno,-15.8402,-70.0219,8.93,15.2,4.93,0.0,60.52,4.11,26.86,2020,11,8,Noviembre,Primavera,10.27,No
2020-11-09,Puno,Puno,-15.8402,-70.0219,10.68,18.21,5.19,0.02,55.46,3.15,25.92,2020,11,9,Noviembre,Primavera,13.02,No
2020-11-10,Puno,Puno,-15.8402,-70.0219,9.8,18.07,3.26,0.17,33.34,2.75,29.12,2020,11,10,Noviembre,Primavera,14.81,No
2020-11-11,Puno,Puno,-15.8402,-70.0219,9.42,18.85,0.41,0.07,33.49,2.51,29.47,2020,11,11,Noviembre,Primavera,18.44,No
2020-11-12,Puno,Puno,-15.8402,-70.0219,9.38,19.13,0.11,0.3,28.33,2.4,32.27,2020,11,12,Noviembre,Primavera,19.02,No
2020-11-13,Puno,Puno,-15.8402,-70.0219,9.46,19.54,0.09,0.53,26.38,2.3,33.23,2020,11,13,Noviembre,Primavera,19.45,No
2020-11-14,Puno,Puno,-15.8402,-70.0219,9.6,18.13,-0.73,0.83,35.09,3.29,30.73,2020,11,14,Noviembre,Primavera,18.86,Sí
2020-11-15,Puno,Puno,-15.8402,-70.0219,12.06,19.05,6.41,0.0,52.43,3.35,28.98,2020,11,15,Noviembre,Primavera,12.64,No
2020-11-16,Puno,Puno,-15.8402,-70.0219,11.38,18.37,5.6,0.07,47.45,2.57,29.61,2020,11,16,Noviembre,Primavera,12.770000000000001,No
2020-11-17,Puno,Puno,-15.8402,-70.0219,10.4,20.8,0.5,0.03,29.72,2.97,32.88,2020,11,17,Noviembre,Primavera,20.3,No
2020-11-18,Puno,Puno,-15.8402,-70.0219,9.85,19.96,-0.28,0.0,25.58,2.56,33.13,2020,11,18,Noviembre,Primavera,20.240000000000002,Sí
2020-11-19,Puno,Puno,-15.8402,-70.0219,10.52,19.85,2.8,0.08,33.91,2.22,26.9,2020,11,19,Noviembre,Primavera,17.05,No
2020-11-20,Puno,Puno,-15.8402,-70.0219,11.03,20.09,1.36,0.01,30.32,2.33,31.08,2020,11,20,Noviembre,Primavera,18.73,No
2020-11-21,Puno,Puno,-15.8402,-70.0219,11.78,18.98,5.27,0.0,50.14,3.55,29.42,2020,11,21,Noviembre,Primavera,13.71,No
2020-11-22,Puno,Puno,-15.8402,-70.0219,10.62,16.98,5.65,0.0,56.13,5.31,30.1,2020,11,22,Noviembre,Primavera,11.33,No
2020-11-23,Puno,Puno,-15.8402,-70.0219,10.72,17.94,4.77,0.0,53.17,5.01,30.56,2020,11,23,Noviembre,Primavera,13.170000000000002,No
2020-11-24,Puno,Puno,-15.8402,-70.0219,11.53,19.55,5.01,0.0,53.83,4.29,32.16,2020,11,24,Noviembre,Primavera,14.540000000000001,No
2020-11-25,Puno,Puno,-15.8402,-70.0219,9.97,17.8,4.95,0.0,62.8,3.23,31.26,2020,11,25,Noviembre,Primavera,12.850000000000001,No
2020-11-26,Puno,Puno,-15.8402,-70.0219,10.78,19.61,5.09,0.18,53.26,2.89,22.75,2020,11,26,Noviembre,Primavera,14.52,No
2020-11-27,Puno,Puno,-15.8402,-70.0219,8.14,12.36,4.23,0.35,67.94,3.67,26.05,2020,11,27,Noviembre,Primavera,8.129999999999999,No
2020-11-28,Puno,Puno,-15.8402,-70.0219,10.18,16.28,5.06,0.4,64.69,4.74,26.64,2020,11,28,Noviembre,Primavera,11.220000000000002,No
2020-11-29,Puno,Puno,-15.8402,-70.0219,11.3,18.27,6.47,0.0,60.79,5.01,23.42,2020,11,29,Noviembre,Primavera,11.8,No
2020-11-30,Puno,Puno,-15.8402,-70.0219,11.67,18.63,6.36,2.28,58.44,4.92,29.89,2020,11,30,Noviembre,Primavera,12.27,No
2020-12-01,Puno,Puno,-15.8402,-70.0219,7.84,10.33,6.14,2.39,76.4,3.68,18.66,2020,12,1,Diciembre,Verano,4.19,No
2020-12-02,Puno,Puno,-15.8402,-70.0219,10.91,17.71,5.29,0.07,57.97,2.05,25.84,2020,12,2,Diciembre,Verano,12.420000000000002,No
2020-12-03,Puno,Puno,-15.8402,-70.0219,10.51,15.63,6.43,1.41,64.19,4.14,24.36,2020,12,3,Diciembre,Verano,9.200000000000001,No
2020-12-04,Puno,Puno,-15.8402,-70.0219,7.35,14.69,3.04,2.0,76.16,3.83,18.15,2020,12,4,Diciembre,Verano,11.649999999999999,No
2020-12-05,Puno,Puno,-15.8402,-70.0219,9.0,16.74,2.42,1.28,66.76,4.25,19.62,2020,12,5,Diciembre,Verano,14.319999999999999,No
2020-12-06,Puno,Puno,-15.8402,-70.0219,9.02,13.94,5.5,2.76,74.18,5.03,18.32,2020,12,6,Diciembre,Verano,8.44,No
2020-12-07,Puno,Puno,-15.8402,-70.0219,10.07,16.58,6.03,1.67,67.08,3.4,18.67,2020,12,7,Diciembre,Verano,10.549999999999997,No
2020-12-08,Puno,Puno,-15.8402,-70.0219,8.78,14.35,4.91,0.51,68.45,3.0,27.35,2020,12,8,Diciembre,Verano,9.44,No
2020-12-09,Puno,Puno,-15.8402,-70.0219,11.94,19.09,5.7,0.58,56.96,2.48,28.66,2020,12,9,Diciembre,Verano,13.39,No
2020-12-10,Puno,Puno,-15.8402,-70.0219,9.11,15.93,2.38,0.19,54.37,3.56,24.69,2020,12,10,Diciembre,Verano,13.55,No
2020-12-11,Puno,Puno,-15.8402,-70.0219,11.4,19.28,3.95,0.0,47.18,2.84,29.38,2020,12,11,Diciembre,Verano,15.330000000000002,No
2020-12-12,Puno,Puno,-15.8402,-70.0219,11.18,18.61,5.45,0.02,53.56,2.38,25.35,2020,12,12,Diciembre,Verano,13.16,No
