fecha,provincia,capital,latitud,longitud,T2M,T2M_MAX,T2M_MIN,PRECTOTCORR,RH2M,WS10M,ALLSKY_SFC_SW_DWN
20200626,Chucuito,Juli,-16.2167,-69.45,8.06,14.08,3.75,0.46,50.42,3.62,20.22
20200627,Chucuito,Juli,-16.2167,-69.45,7.04,13.37,1.98,0.15,39.55,2.46,21.32
20200628,Chucuito,Juli,-16.2167,-69.45,6.77,11.78,2.98,0.27,40.95,2.9,20.71
20200629,Chucuito,Juli,-16.2167,-69.45,6.27,12.03,2.01,0.03,30.56,2.96,20.91
20200630,Chucuito,Juli,-16.2167,-69.45,6.81,12.64,1.62,0.0,32.29,2.57,21.49
20200701,Chucuito,Juli,-16.2167,-69.45,7.18,12.43,3.35,0.02,41.93,2.32,20.77
20200702,Chucuito,Juli,-16.2167,-69.45,6.66,12.21,2.32,0.0,34.92,2.34,21.36
20200703,Chucuito,Juli,-16.2167,-69.45,6.74,12.95,2.25,0.0,39.65,2.43,21.19
20200704,Chucuito,Juli,-16.2167,-69.45,7.2,13.6,2.12,0.0,41.2,2.89,20.82
20200705,Chucuito,Juli,-16.2167,-69.45,7.74,13.61,3.26,0.0,59.27,4.13,20.5
20200706,Chucuito,Juli,-16.2167,-69.45,8.45,12.87,5.43,0.07,73.44,3.45,19.16
20200707,Chucuito,Juli,-16.2167,-69.45,7.64,14.29,1.94,0.2,47.9,4.6,18.44
20200708,Chucuito,Juli,-16.2167,-69.45,5.77,12.32,0.69,0.03,30.96,2.76,21.29
20200709,Chucuito,Juli,-16.2167,-69.45,5.98,10.08,2.85,4.72,66.11,3.21,20.41
20200710,Chucuito,Juli,-16.2167,-69.45,6.94,12.06,3.2,0.03,55.62,2.44,20.54
20200711,Chucuito,Juli,-16.2167,-69.45,7.02,12.85,2.32,0.0,42.87,3.09,21.01
20200712,Chucuito,Juli,-16.2167,-69.45,8.08,13.91,3.56,0.0,60.8,2.69,21.33
20200713,Chucuito,Juli,-16.2167,-69.45,8.49,13.44,4.95,0.0,60.54,2.27,20.8
20200714,Chucuito,Juli,-16.2167,-69.45,6.42,9.12,4.69,0.0,82.29,3.89,19.25
20200715,Chucuito,Juli,-16.2167,-69.45,8.21,13.74,3.73,0.0,53.94,2.13,20.74
20200716,Chucuito,Juli,-16.2167,-69.45,7.97,13.58,3.8,0.0,50.8,3.09,21.22
20200717,Chucuito,Juli,-16.2167,-69.45,7.97,13.09,4.51,0.0,72.15,2.93,20.72
20200718,Chucuito,Juli,-16.2167,-69.45,9.04,14.55,5.19,0.0,67.99,3.11,20.56
20200719,Chucuito,Juli,-16.2167,-69.45,9.45,14.78,5.58,0.0,67.3,3.08,20.82
20200720,Chucuito,Juli,-16.2167,-69.45,9.04,14.67,6.02,0.0,63.36,2.81,19.97
20200721,Chucuito,Juli,-16.2167,-69.45,8.29,14.27,4.03,0.0,62.3,2.71,21.63
20200722,Chucuito,Juli,-16.2167,-69.45,8.87,14.18,4.74,0.12,62.25,2.93,20.83
20200723,Chucuito,Juli,-16.2167,-69.45,8.66,13.9,4.22,0.02,34.76,4.08,19.5
20200724,Chucuito,Juli,-16.2167,-69.45,7.0,11.53,4.0,0.06,31.06,3.02,19.91
20200725,Chucuito,Juli,-16.2167,-69.45,6.22,10.39,3.55,0.32,51.9,3.65,19.59
20200726,Chucuito,Juli,-16.2167,-69.45,7.44,12.83,3.67,0.0,52.85,2.09,22.38
20200727,Chucuito,Juli,-16.2167,-69.45,7.84,13.49,3.67,0.0,35.5,1.77,22.99
20200728,Chucuito,Juli,-16.2167,-69.45,7.75,12.7,4.38,0.01,48.31,2.74,22.64
20200729,Chucuito,Juli,-16.2167,-69.45,7.85,13.12,3.92,0.01,67.73,3.58,22.12
20200730,Chucuito,Juli,-16.2167,-69.45,8.9,14.67,4.78,0.0,58.81,1.94,22.09
20200731,Chucuito,Juli,-16.2167,-69.45,8.65,14.28,4.78,0.0,61.08,2.99,22.1
20200801,Chucuito,Juli,-16.2167,-69.45,8.04,13.66,3.68,0.0,67.09,2.74,22.55
20200802,Chucuito,Juli,-16.2167,-69.45,8.88,15.37,4.48,0.0,64.67,3.06,22.93
20200803,Chucuito,Juli,-16.2167,-69.45,7.89,13.98,4.23,0.0,64.5,3.64,23.05
20200804,Chucuito,Juli,-16.2167,-69.45,8.19,14.26,3.84,0.0,62.99,2.86,22.46
20200805,Chucuito,Juli,-16.2167,-69.45,8.38,13.78,4.68,0.0,55.72,2.87,22.81
20200806,Chucuito,Juli,-16.2167,-69.45,7.94,13.74,3.35,0.0,57.99,3.2,22.99
20200807,Chucuito,Juli,-16.2167,-69.45,6.91,12.45,2.17,0.0,56.83,3.25,23.08
20200808,Chucuito,Juli,-16.2167,-69.45,8.12,13.47,4.25,0.0,57.84,3.22,23.02
20200809,Chucuito,Juli,-16.2167,-69.45,8.06,13.5,3.73,0.0,62.28,2.48,22.2
20200810,Chucuito,Juli,-16.2167,-69.45,8.96,14.18,4.66,0.0,55.24,2.66,21.93
20200811,Chucuito,Juli,-16.2167,-69.45,7.64,11.39,5.22,0.25,53.43,3.7,19.59
20200812,Chucuito,Juli,-16.2167,-69.45,7.58,14.02,2.78,0.04,36.56,4.11,23.62
20200813,Chucuito,Juli,-16.2167,-69.45,6.93,14.56,1.49,0.27,37.11,2.9,24.31
20200814,Chucuito,Juli,-16.2167,-69.45,7.05,13.85,1.8,0.0,41.01,3.64,24.13
20200815,Chucuito,Juli,-16.2167,-69.45,8.2,15.06,2.4,0.0,48.54,4.63,22.27
20200816,Chucuito,Juli,-16.2167,-69.45,9.06,15.46,3.66,1.84,53.74,5.48,21.33
20200817,Chucuito,Juli,-16.2167,-69.45,9.21,15.49,4.25,1.33,55.87,5.28,22.27
20200818,Chucuito,Juli,-16.2167,-69.45,8.71,15.32,3.6,0.0,58.3,5.23,20.88
20200819,Chucuito,Juli,-16.2167,-69.45,9.0,15.55,2.85,0.21,59.99,4.14,21.16
20200820,Chucuito,Juli,-16.2167,-69.45,8.99,13.99,5.32,1.09,68.53,4.24,20.55
20200821,Chucuito,Juli,-16.2167,-69.45,9.97,16.52,5.86,0.06,55.31,1.3,19.01
20200822,Chucuito,Juli,-16.2167,-69.45,9.2,15.19,4.59,0.0,48.15,2.82,23.89
20200823,Chucuito,Juli,-16.2167,-69.45,9.55,15.54,5.44,0.0,61.61,3.36,23.78
20200824,Chucuito,Juli,-16.2167,-69.45,9.76,15.9,6.0,0.04,64.11,4.79,23.75
20200825,Chucuito,Juli,-16.2167,-69.45,9.52,15.5,4.12,0.02,62.57,5.21,23.57
20200826,Chucuito,Juli,-16.2167,-69.45,9.96,15.64,6.01,0.0,67.47,5.69,24.07
20200827,Chucuito,Juli,-16.2167,-69.45,10.02,15.55,5.35,0.0,66.3,5.39,24.01
20200828,Chucuito,Juli,-16.2167,-69.45,10.68,15.84,7.13,0.0,67.36,3.04,22.5
20200829,Chucuito,Juli,-16.2167,-69.45,10.47,15.96,6.95,0.0,66.55,3.83,22.91
20200830,Chucuito,Juli,-16.2167,-69.45,8.89,14.28,4.97,0.0,67.66,6.29,23.97
20200831,Chucuito,Juli,-16.2167,-69.45,7.97,12.59,3.92,0.0,69.38,6.81,19.29
20200901,Chucuito,Juli,-16.2167,-69.45,8.75,13.78,4.8,0.0,71.11,6.17,19.8
20200902,Chucuito,Juli,-16.2167,-69.45,8.82,13.74,5.02,0.0,73.15,4.95,21.22
20200903,Chucuito,Juli,-16.2167,-69.45,9.25,14.11,5.69,0.0,70.73,4.58,23.44
20200904,Chucuito,Juli,-16.2167,-69.45,9.5,13.72,6.42,0.0,71.33,4.49,23.87
20200905,Chucuito,Juli,-16.2167,-69.45,10.08,14.89,6.78,0.0,70.63,3.58,22.94
20200906,Chucuito,Juli,-16.2167,-69.45,9.76,13.78,7.38,0.01,70.51,3.47,22.3
20200907,Chucuito,Juli,-16.2167,-69.45,9.46,14.97,5.2,1.36,69.67,3.65,14.39
20200908,Chucuito,Juli,-16.2167,-69.45,8.59,13.12,4.94,0.26,70.3,2.74,18.31
20200909,Chucuito,Juli,-16.2167,-69.45,9.64,14.97,6.24,0.0,67.85,3.7,19.78
20200910,Chucuito,Juli,-16.2167,-69.45,8.66,14.53,5.04,0.0,66.88,5.01,24.87
20200911,Chucuito,Juli,-16.2167,-69.45,8.44,12.59,5.46,0.0,71.94,3.61,21.25
20200912,Chucuito,Juli,-16.2167,-69.45,7.67,11.46,5.22,0.0,76.08,3.92,18.18
20200913,Chucuito,Juli,-16.2167,-69.45,8.26,13.23,4.45,0.56,72.33,3.69,20.73
20200914,Chucuito,Juli,-16.2167,-69.45,7.85,12.05,4.63,0.09,76.16,6.38,15.42
20200915,Chucuito,Juli,-16.2167,-69.45,8.01,12.63,4.96,0.57,74.29,3.76,15.04
20200916,Chucuito,Juli,-16.2167,-69.45,8.98,14.52,4.56,0.16,60.35,2.78,25.06
20200917,Chucuito,Juli,-16.2167,-69.45,7.99,12.27,4.58,1.55,72.91,4.15,22.09
20200918,Chucuito,Juli,-16.2167,-69.45,5.95,9.72,2.65,3.05,77.8,3.17,16.6
20200919,Chucuito,Juli,-16.2167,-69.45,8.62,14.1,3.71,0.0,61.21,3.84,25.6
20200920,Chucuito,Juli,-16.2167,-69.45,9.37,14.45,5.28,0.0,70.58,4.05,25.34
20200921,Chucuito,Juli,-16.2167,-69.45,10.46,17.59,5.74,0.28,50.46,1.75,29.01
20200922,Chucuito,Juli,-16.2167,-69.45,8.41,14.44,2.99,0.2,43.26,3.31,29.5
20200923,Chucuito,Juli,-16.2167,-69.45,7.94,14.12,4.05,0.03,60.8,4.71,27.82
20200924,Chucuito,Juli,-16.2167,-69.45,7.45,13.43,3.0,0.0,46.84,3.88,26.86
20200925,Chucuito,Juli,-16.2167,-69.45,8.88,15.32,3.83,0.0,55.96,3.55,27.5
20200926,Chucuito,Juli,-16.2167,-69.45,10.07,15.47,5.35,0.0,55.97,2.34,25.4
20200927,Chucuito,Juli,-16.2167,-69.45,9.42,14.36,5.75,0.0,59.42,4.26,24.4
20200928,Chucuito,Juli,-16.2167,-69.45,7.11,11.32,4.9,2.02,79.99,5.08,19.27
20200929,Chucuito,Juli,-16.2167,-69.45,8.29,13.95,4.14,0.93,74.07,3.99,18.99
20200930,Chucuito,Juli,-16.2167,-69.45,8.2,13.58,3.85,0.1,71.28,3.54,18.16
20201001,Chucuito,Juli,-16.2167,-69.45,8.58,14.12,3.57,0.04,68.05,4.48,17.3
20201002,Chucuito,Juli,-16.2167,-69.45,9.7,14.37,6.35,0.0,71.78,5.93,21.6
20201003,Chucuito,Juli,-16.2167,-69.45,8.87,14.23,5.11,0.05,67.72,5.86,22.32
20201004,Chucuito,Juli,-16.2167,-69.45,8.33,13.21,4.06,0.18,72.95,5.42,17.49
20201005,Chucuito,Juli,-16.2167,-69.45,9.23,14.88,5.4,0.22,68.21,5.81,25.56
20201006,Chucuito,Juli,-16.2167,-69.45,9.43,13.32,5.98,0.22,72.59,5.46,24.07
20201007,Chucuito,Juli,-16.2167,-69.45,9.01,13.53,5.33,0.03,73.52,6.44,21.91
20201008,Chucuito,Juli,-16.2167,-69.45,9.87,15.2,5.96,0.0,66.16,4.71,23.39
20201009,Chucuito,Juli,-16.2167,-69.45,10.75,16.44,7.23,0.0,64.96,4.24,25.58
20201010,Chucuito,Juli,-16.2167,-69.45,9.64,13.8,6.84,0.0,71.28,4.27,19.59
20201011,Chucuito,Juli,-16.2167,-69.45,9.08,11.88,6.49,7.48,72.9,4.26,23.47
20201012,Chucuito,Juli,-16.2167,-69.45,8.77,14.2,5.64,0.3,70.6,5.17,22.14
20201013,Chucuito,Juli,-16.2167,-69.45,8.3,13.44,3.68,1.6,71.89,5.21,18.78
20201014,Chucuito,Juli,-16.2167,-69.45,7.71,12.39,3.94,3.06,76.74,4.8,17.24
20201015,Chucuito,Juli,-16.2167,-69.45,8.54,12.91,4.95,0.27,72.6,6.71,18.44
20201016,Chucuito,Juli,-16.2167,-69.45,8.44,12.95,5.08,1.54,72.68,4.56,16.38
20201017,Chucuito,Juli,-16.2167,-69.45,9.51,14.13,6.14,0.74,67.07,3.32,20.81
20201018,Chucuito,Juli,-16.2167,-69.45,8.53,13.81,4.1,2.29,73.14,3.37,18.85
20201019,Chucuito,Juli,-16.2167,-69.45,9.48,13.91,4.4,0.91,67.13,3.93,25.96
20201020,Chucuito,Juli,-16.2167,-69.45,9.49,13.86,6.55,0.35,68.64,5.48,22.53
20201021,Chucuito,Juli,-16.2167,-69.45,9.37,14.29,5.07,2.01,71.49,4.92,19.55
20201022,Chucuito,Juli,-16.2167,-69.45,9.31,14.3,4.51,5.18,73.25,4.02,18.29
20201023,Chucuito,Juli,-16.2167,-69.45,10.58,15.19,6.77,1.18,64.83,4.19,23.98
20201024,Chucuito,Juli,-16.2167,-69.45,11.59,17.01,6.92,0.01,53.88,3.43,28.19
20201025,Chucuito,Juli,-16.2167,-69.45,10.14,15.13,6.15,0.0,63.3,3.28,25.32
20201026,Chucuito,Juli,-16.2167,-69.45,11.97,17.75,8.45,0.11,62.63,5.11,27.61
20201027,Chucuito,Juli,-16.2167,-69.45,11.82,17.8,6.19,0.33,53.74,3.65,28.69
20201028,Chucuito,Juli,-16.2167,-69.45,10.28,17.0,2.98,0.34,30.72,3.34,32.23
20201029,Chucuito,Juli,-16.2167,-69.45,11.12,17.18,6.11,0.3,49.62,3.97,31.91
20201030,Chucuito,Juli,-16.2167,-69.45,9.1,15.27,3.16,0.07,72.01,3.9,25.47
20201031,Chucuito,Juli,-16.2167,-69.45,9.58,16.16,5.7,0.01,70.45,5.16,27.74
20201101,Chucuito,Juli,-16.2167,-69.45,10.53,17.84,5.89,0.0,64.34,4.1,30.73
20201102,Chucuito,Juli,-16.2167,-69.45,10.46,16.41,5.83,0.0,65.4,4.6,30.17
20201103,Chucuito,Juli,-16.2167,-69.45,9.92,15.16,6.44,0.0,71.29,6.01,28.41
20201104,Chucuito,Juli,-16.2167,-69.45,9.42,15.37,5.02,0.0,62.66,6.09,27.45
20201105,Chucuito,Juli,-16.2167,-69.45,9.89,16.49,4.9,0.0,55.68,3.99,28.11
20201106,Chucuito,Juli,-16.2167,-69.45,9.87,16.11,5.7,0.0,62.23,5.87,28.01
20201107,Chucuito,Juli,-16.2167,-69.45,9.27,14.68,5.67,0.0,69.84,6.59,27.58
20201108,Chucuito,Juli,-16.2167,-69.45,9.39,15.3,4.97,0.0,63.25,4.68,26.06
20201109,Chucuito,Juli,-16.2167,-69.45,10.81,16.02,6.98,0.29,65.59,3.74,24.34
20201110,Chucuito,Juli,-16.2167,-69.45,8.94,12.52,5.83,4.96,60.34,4.06,30.02
20201111,Chucuito,Juli,-16.2167,-69.45,10.82,16.18,6.27,0.43,61.35,3.21,29.92
20201112,Chucuito,Juli,-16.2167,-69.45,11.23,17.13,5.59,2.46,42.91,2.94,31.92
20201113,Chucuito,Juli,-16.2167,-69.45,11.24,17.49,5.17,3.8,37.32,3.22,33.1
20201114,Chucuito,Juli,-16.2167,-69.45,11.46,17.53,6.05,2.04,44.36,3.91,31.47
20201115,Chucuito,Juli,-16.2167,-69.45,12.08,17.87,8.29,0.0,58.16,4.16,29.57
20201116,Chucuito,Juli,-16.2167,-69.45,11.67,16.34,7.84,0.3,62.68,3.15,29.0
20201117,Chucuito,Juli,-16.2167,-69.45,12.68,19.01,7.51,0.25,39.87,3.07,32.65
20201118,Chucuito,Juli,-16.2167,-69.45,12.57,18.57,7.12,0.01,40.43,3.02,32.82
20201119,Chucuito,Juli,-16.2167,-69.45,11.2,16.2,7.86,0.48,58.86,3.89,28.51
20201120,Chucuito,Juli,-16.2167,-69.45,11.47,18.26,5.71,0.02,47.37,4.07,31.58
20201121,Chucuito,Juli,-16.2167,-69.45,11.57,18.05,6.76,0.0,57.8,4.69,31.73
20201122,Chucuito,Juli,-16.2167,-69.45,10.91,16.39,7.06,0.0,68.42,5.7,28.85
20201123,Chucuito,Juli,-16.2167,-69.45,10.71,17.06,5.73,0.0,58.61,5.0,29.3
20201124,Chucuito,Juli,-16.2167,-69.45,11.85,18.89,6.66,0.0,60.34,4.05,28.48
20201125,Chucuito,Juli,-16.2167,-69.45,11.47,16.96,8.01,0.02,65.62,2.98,23.73
20201126,Chucuito,Juli,-16.2167,-69.45,11.44,18.11,6.42,1.37,62.23,3.06,22.26
20201127,Chucuito,Juli,-16.2167,-69.45,8.6,11.61,7.01,2.55,76.71,4.06,22.55
20201128,Chucuito,Juli,-16.2167,-69.45,10.44,15.03,6.49,0.96,71.54,4.72,25.92
20201129,Chucuito,Juli,-16.2167,-69.45,11.28,17.26,6.99,0.0,67.81,4.91,23.07
20201130,Chucuito,Juli,-16.2167,-69.45,11.58,17.37,7.5,6.96,67.9,5.25,26.78
20201201,Chucuito,Juli,-16.2167,-69.45,8.27,9.62,6.09,5.19,81.7,4.1,20.0
20201202,Chucuito,Juli,-16.2167,-69.45,11.18,16.69,6.34,0.27,63.51,3.15,28.02
20201203,Chucuito,Juli,-16.2167,-69.45,10.65,14.33,8.09,0.9,73.92,4.73,25.1
20201204,Chucuito,Juli,-16.2167,-69.45,9.37,14.13,7.36,2.64,79.44,6.35,23.49
20201205,Chucuito,Juli,-16.2167,-69.45,9.65,13.81,6.62,3.37,76.27,5.71,20.28
20201206,Chucuito,Juli,-16.2167,-69.45,9.29,13.39,6.84,5.6,78.95,6.05,22.15
20201207,Chucuito,Juli,-16.2167,-69.45,10.34,15.78,6.29,5.53,72.13,4.3,24.09
20201208,Chucuito,Juli,-16.2167,-69.45,9.75,14.53,4.61,2.48,76.16,3.33,30.17
20201209,Chucuito,Juli,-16.2167,-69.45,11.81,15.91,8.91,2.22,72.4,3.55,30.37
20201210,Chucuito,Juli,-16.2167,-69.45,9.07,12.88,6.2,1.15,71.16,3.75,27.8
20201211,Chucuito,Juli,-16.2167,-69.45,12.07,18.04,6.86,0.0,56.87,3.07,30.16
20201212,Chucuito,Juli,-16.2167,-69.45,11.24,17.16,4.34,0.25,65.56,3.47,23.74
20201213,Chucuito,Juli,-16.2167,-69.45,12.22,17.88,4.94,0.26,59.5,2.83,31.44
20201214,Chucuito,Juli,-16.2167,-69.45,11.67,16.03,8.64,1.2,61.79,3.32,28.96
20201215,Chucuito,Juli,-16.2167,-69.45,12.14,18.15,7.46,0.52,54.56,4.03,28.6
20201216,Chucuito,Juli,-16.2167,-69.45,10.82,14.41,8.4,1.33,71.27,4.53,22.78
20201217,Chucuito,Juli,-16.2167,-69.45,10.82,15.5,7.09,2.12,69.94,5.43,23.08
20201218,Chucuito,Juli,-16.2167,-69.45,11.15,16.41,7.19,1.47,69.14,4.34,22.59
20201219,Chucuito,Juli,-16.2167,-69.45,11.89,17.14,8.32,0.26,60.34,3.08,26.6
20201220,Chucuito,Juli,-16.2167,-69.45,11.58,16.88,8.36,0.06,65.38,4.81,23.62
20201221,Chucuito,Juli,-16.2167,-69.45,9.69,13.69,7.22,6.94,77.73,6.44,26.08
20201222,Chucuito,Juli,-16.2167,-69.45,8.44,12.76,5.5,2.07,78.28,5.34,16.53
20201223,Chucuito,Juli,-16.2167,-69.45,9.82,14.47,5.98,0.63,75.64,6.14,24.52
20201224,Chucuito,Juli,-16.2167,-69.45,10.46,15.88,6.52,3.24,73.74,5.62,19.34
20201225,Chucuito,Juli,-16.2167,-69.45,10.6,15.69,6.81,4.54,75.27,5.3,25.04
20201226,Chucuito,Juli,-16.2167,-69.45,9.2,13.83,6.36,7.79,79.11,6.01,13.53
20201227,Chucuito,Juli,-16.2167,-69.45,8.97,13.62,5.64,5.05,76.67,6.76,20.52
20201228,Chucuito,Juli,-16.2167,-69.45,8.28,10.64,6.29,7.04,83.15,7.04,11.86
20201229,Chucuito,Juli,-16.2167,-69.45,9.53,14.13,6.23,2.11,78.63,5.87,19.58
20201230,Chucuito,Juli,-16.2167,-69.45,9.31,13.44,6.13,36.65,81.99,6.29,17.31
20201231,Chucuito,Juli,-16.2167,-69.45,8.89,11.89,6.64,19.5,85.04,8.08,14.53
20210101,Chucuito,Juli,-16.2167,-69.45,9.03,13.31,5.34,2.04,79.1,5.59,25.33
20210102,Chucuito,Juli,-16.2167,-69.45,8.88,10.67,7.02,1.23,83.8,3.72,19.57
20210103,Chucuito,Juli,-16.2167,-69.45,9.93,13.76,6.43,6.2,76.37,2.99,22.35
20210104,Chucuito,Juli,-16.2167,-69.45,11.2,15.8,7.61,0.48,68.57,2.63,26.4
20210105,Chucuito,Juli,-16.2167,-69.45,8.6,13.27,5.6,5.29,79.21,3.98,30.66
20210106,Chucuito,Juli,-16.2167,-69.45,7.97,10.9,4.87,6.34,84.04,5.9,19.07
20210107,Chucuito,Juli,-16.2167,-69.45,8.02,12.06,5.67,10.58,82.24,4.64,16.86
20210108,Chucuito,Juli,-16.2167,-69.45,7.86,12.77,3.62,14.13,77.25,2.15,18.25
20210109,Chucuito,Juli,-16.2167,-69.45,7.02,11.62,2.07,2.11,83.86,4.22,27.63
20210110,Chucuito,Juli,-16.2167,-69.45,9.9,13.93,6.77,1.12,74.79,5.23,23.86
20210111,Chucuito,Juli,-16.2167,-69.45,10.16,14.03,7.4,1.29,75.11,4.0,23.35
20210112,Chucuito,Juli,-16.2167,-69.45,10.64,14.8,7.29,5.02,70.13,4.74,24.59
20210113,Chucuito,Juli,-16.2167,-69.45,9.39,12.08,7.51,3.11,79.06,3.94,17.32
20210114,Chucuito,Juli,-16.2167,-69.45,9.55,14.23,6.3,2.7,77.76,5.78,20.6
20210115,Chucuito,Juli,-16.2167,-69.45,10.18,14.57,6.52,5.17,76.12,3.65,20.03
20210116,Chucuito,Juli,-16.2167,-69.45,10.53,14.38,8.03,12.61,72.9,2.67,17.87
20210117,Chucuito,Juli,-16.2167,-69.45,10.18,13.87,7.51,7.94,76.74,4.7,21.57
20210118,Chucuito,Juli,-16.2167,-69.45,7.51,8.9,4.79,15.38,85.95,4.3,18.05
20210119,Chucuito,Juli,-16.2167,-69.45,9.47,14.98,5.79,0.95,75.39,4.11,23.7
20210120,Chucuito,Juli,-16.2167,-69.45,9.3,14.41,5.77,2.35,76.27,4.95,19.33
20210121,Chucuito,Juli,-16.2167,-69.45,8.51,13.31,5.25,7.38,78.15,5.33,17.98
20210122,Chucuito,Juli,-16.2167,-69.45,7.88,12.45,5.06,6.9,80.95,6.65,19.19
20210123,Chucuito,Juli,-16.2167,-69.45,8.35,12.33,5.51,5.44,80.4,6.4,25.02
20210124,Chucuito,Juli,-16.2167,-69.45,8.99,13.86,5.55,2.7,78.79,5.87,20.34
20210125,Chucuito,Juli,-16.2167,-69.45,9.04,14.64,4.96,9.41,78.8,4.36,18.75
20210126,Chucuito,Juli,-16.2167,-69.45,10.79,16.68,5.2,0.98,58.6,3.19,29.17
20210127,Chucuito,Juli,-16.2167,-69.45,10.39,16.07,4.55,0.15,52.71,3.21,33.06
20210128,Chucuito,Juli,-16.2167,-69.45,11.7,17.96,6.69,0.52,55.28,2.94,30.01
20210129,Chucuito,Juli,-16.2167,-69.45,10.53,15.22,5.55,0.39,49.63,2.77,29.63
20210130,Chucuito,Juli,-16.2167,-69.45,11.15,15.2,7.64,0.12,66.91,3.39,30.21
20210131,Chucuito,Juli,-16.2167,-69.45,11.06,15.39,7.95,1.09,73.96,3.34,23.4
20210201,Chucuito,Juli,-16.2167,-69.45,9.81,13.64,6.12,0.37,77.26,4.75,23.21
20210202,Chucuito,Juli,-16.2167,-69.45,10.54,15.14,7.61,4.8,75.04,5.8,20.82
20210203,Chucuito,Juli,-16.2167,-69.45,9.6,13.18,6.67,3.47,77.41,6.55,17.03
20210204,Chucuito,Juli,-16.2167,-69.45,9.57,12.69,7.36,3.37,80.67,6.78,19.05
20210205,Chucuito,Juli,-16.2167,-69.45,9.91,15.18,6.23,1.24,76.63,5.79,20.58
20210206,Chucuito,Juli,-16.2167,-69.45,10.85,16.32,6.63,0.0,73.49,5.35,26.37
20210207,Chucuito,Juli,-16.2167,-69.45,11.23,16.52,7.06,0.01,73.06,5.05,24.54
20210208,Chucuito,Juli,-16.2167,-69.45,10.39,13.25,8.44,0.08,78.86,5.3,19.72
20210209,Chucuito,Juli,-16.2167,-69.45,11.05,15.7,7.98,7.41,73.18,4.78,21.95
20210210,Chucuito,Juli,-16.2167,-69.45,7.92,11.13,5.48,11.76,84.46,4.34,25.61
20210211,Chucuito,Juli,-16.2167,-69.45,9.93,15.08,6.32,4.38,74.49,4.32,26.96
20210212,Chucuito,Juli,-16.2167,-69.45,9.48,13.62,6.48,1.55,77.07,4.28,25.3
20210213,Chucuito,Juli,-16.2167,-69.45,7.84,13.98,3.99,3.79,78.81,2.4,22.07
20210214,Chucuito,Juli,-16.2167,-69.45,9.98,15.8,5.35,0.45,62.14,3.44,21.51
20210215,Chucuito,Juli,-16.2167,-69.45,8.45,13.51,5.21,5.89,71.51,3.24,18.72
20210216,Chucuito,Juli,-16.2167,-69.45,9.79,14.99,4.21,3.83,58.75,3.26,26.56
20210217,Chucuito,Juli,-16.2167,-69.45,7.64,12.2,3.55,13.0,78.75,4.27,21.61
20210218,Chucuito,Juli,-16.2167,-69.45,6.6,11.05,3.7,7.7,80.47,5.63,20.8
20210219,Chucuito,Juli,-16.2167,-69.45,8.78,13.49,4.07,2.18,77.68,4.01,25.37
20210220,Chucuito,Juli,-16.2167,-69.45,8.02,11.7,4.19,0.06,79.52,4.14,19.63
20210221,Chucuito,Juli,-16.2167,-69.45,8.49,13.05,6.17,2.56,80.99,5.65,23.29
20210222,Chucuito,Juli,-16.2167,-69.45,8.4,12.07,5.04,0.2,77.21,4.94,23.1
20210223,Chucuito,Juli,-16.2167,-69.45,8.68,12.63,5.54,0.0,79.29,6.36,23.4
20210224,Chucuito,Juli,-16.2167,-69.45,9.2,14.29,4.94,0.0,69.89,5.1,27.14
20210225,Chucuito,Juli,-16.2167,-69.45,9.93,15.68,5.6,0.0,66.29,4.69,25.45
20210226,Chucuito,Juli,-16.2167,-69.45,9.83,14.41,6.17,1.58,67.26,4.16,18.55
20210227,Chucuito,Juli,-16.2167,-69.45,9.06,13.31,5.72,0.02,73.2,5.4,25.45
